airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,18,10192.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,18,10215.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,18,10215.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,19,7916.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,19,8515.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,19,8876.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,19,9215.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,19,10192.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,19,10192.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,19,10215.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,19,10215.0
AI,AI-9481,DEL,Night,one,Afternoon,PNQ,Economy,14.33,19,11614.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,19,12146.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,20,7763.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,20,7916.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,20,8876.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,20,9215.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,20,9215.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,20,9215.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,20,9625.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,20,10215.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,20,10399.0
AI,AI-411,DEL,Morning,one,Evening,PNQ,Economy,9.92,20,10940.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,21,7133.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,21,7763.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,21,7916.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,21,7916.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,21,8392.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,21,8515.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,21,9215.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,21,9215.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,21,9379.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,21,10215.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,22,6293.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,22,6616.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,22,7016.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,22,7016.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,22,7133.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,22,7916.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,22,7916.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,22,8053.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,22,8392.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,22,9215.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,23,6293.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,23,6616.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,23,7016.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,23,7016.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,23,7133.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,23,7149.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,23,7916.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,23,8053.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,23,8392.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,23,8515.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,24,6293.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,24,7016.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,24,7416.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,24,7416.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,24,7763.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,24,7763.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,24,7916.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,24,7916.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,24,8665.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,24,9215.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,25,7133.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,25,7416.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,25,7916.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,25,8392.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,25,8515.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,25,8515.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,25,8876.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,25,9215.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,25,9379.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,25,10215.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,26,7916.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,26,8392.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,26,8392.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,26,8515.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,26,8515.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,26,9215.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,26,9506.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,26,10215.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,26,10215.0
AI,AI-411,DEL,Morning,one,Evening,PNQ,Economy,9.92,26,12152.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,27,7133.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,27,7133.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,27,7416.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,27,8515.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,27,8876.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,27,8890.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,27,9215.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,27,9215.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,27,9379.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,27,10215.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,28,6293.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,28,7416.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,28,7916.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,28,7916.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,28,8392.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,28,8392.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,28,8515.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,28,8515.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,28,8665.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,28,9215.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,29,6293.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,29,6293.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,29,6616.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,29,6616.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,29,6616.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,29,6649.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,29,7416.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,29,8053.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,29,8392.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,29,8515.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,30,6293.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,30,6293.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,30,6293.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,30,6616.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,30,6616.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,30,6616.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,30,6649.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,30,7416.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,30,7544.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,30,8515.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,31,6293.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,31,6293.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,31,7016.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,31,7016.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,31,7016.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,31,7149.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,31,7416.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,31,8053.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,31,8392.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,31,8515.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,32,7133.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,32,7133.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,32,7133.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,32,7416.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,32,7416.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,32,7916.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,32,8515.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,32,8515.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,32,8665.0
AI,AI-849,DEL,Afternoon,zero,Evening,PNQ,Economy,2.17,32,9543.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,33,7416.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,33,7763.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,33,7763.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,33,7916.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,33,7916.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,33,8392.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,33,8515.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,33,9215.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,33,10215.0
AI,AI-849,DEL,Afternoon,zero,Evening,PNQ,Economy,2.17,33,10583.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,34,7416.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,34,7736.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,34,7763.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,34,8392.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,34,8392.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,34,8515.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,34,8515.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,34,8515.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,34,8665.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,34,9215.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,35,7416.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,35,7416.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,35,7416.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,35,7763.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,35,7916.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,35,7916.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,35,8053.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,35,8392.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,35,8392.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,35,9215.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,36,6293.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,36,6293.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,36,6293.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,36,6616.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,36,6616.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,36,6616.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,36,6649.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,36,7016.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,36,7135.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,36,7916.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,37,6140.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,37,6293.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,37,6293.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,37,6616.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,37,6616.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,37,6616.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,37,7016.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,37,7135.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,37,7916.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,37,7916.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,38,6293.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,38,6293.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,38,6649.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,38,7016.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,38,7016.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,38,7016.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,38,7416.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,38,7544.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,38,7916.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,38,8392.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,39,6293.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,39,6293.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,39,7133.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,39,7416.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,39,7416.0
AI,AI-853,DEL,Evening,zero,Night,PNQ,Economy,2.25,39,7916.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,39,7916.0
AI,AI-857,DEL,Afternoon,zero,Afternoon,PNQ,Economy,2.25,39,8053.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,39,8515.0
AI,AI-849,DEL,Afternoon,zero,Evening,PNQ,Economy,2.17,39,8815.0
AI,AI-9820,DEL,Night,zero,Night,PNQ,Economy,2.17,40,7133.0
AI,AI-851,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.25,40,7416.0
AI,AI-847,DEL,Night,zero,Early_Morning,PNQ,Economy,2.5,40,7416.0
AI,AI-871,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.58,40,7416.0
AI,AI-9818,DEL,Night,zero,Early_Morning,PNQ,Economy,2.08,40,8392.0
AI,AI-9816,DEL,Early_Morning,zero,Morning,PNQ,Economy,2.17,40,8392.0
AI,AI-2973,DEL,Evening,zero,Night,PNQ,Economy,2.25,40,8515.0
AI,AI-873,DEL,Evening,zero,Evening,PNQ,Economy,2.17,40,9215.0
AI,AI-2935,DEL,Night,zero,Early_Morning,PNQ,Economy,2.25,40,9215.0
AI,AI-849,DEL,Afternoon,zero,Evening,PNQ,Economy,2.17,40,10583.0
AI,AI-2449,DEL,Night,one,Afternoon,GOI,Economy,14.92,0,10335.0
AI,AI-2449,DEL,Night,one,Evening,GOI,Economy,22.92,0,10335.0
AI,AI-9481,DEL,Night,one,Morning,GOI,Economy,9.83,0,10798.0
AI,AI-9481,DEL,Night,one,Afternoon,GOI,Economy,15.75,0,11517.0
AI,AI-2929,DEL,Night,one,Afternoon,GOI,Economy,16.92,0,11923.0
AI,AI-2437,DEL,Night,one,Morning,GOI,Economy,8.0,0,12543.0
AI,AI-2437,DEL,Night,one,Afternoon,GOI,Economy,14.25,0,12765.0
AI,AI-2449,DEL,Night,one,Afternoon,GOI,Economy,16.67,0,12982.0
AI,AI-2449,DEL,Night,one,Evening,GOI,Economy,22.5,0,13507.0
AI,AI-2437,DEL,Night,one,Afternoon,GOI,Economy,17.92,0,13624.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,1,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,1,7721.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,1,8246.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,1,8246.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,1,8318.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,1,8318.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,1,8318.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,1,8318.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,1,10335.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,1,10335.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,2,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,2,8246.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,2,8318.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,2,9044.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,2,9053.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,2,10094.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,2,10335.0
AI,AI-2801,DEL,Morning,one,Afternoon,GOI,Economy,5.67,2,10649.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,2,10649.0
AI,AI-2801,DEL,Morning,one,Evening,GOI,Economy,8.0,2,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,3,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,3,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,3,8246.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,3,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,3,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,3,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,3,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,3,10094.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,3,10335.0
AI,AI-2801,DEL,Morning,one,Evening,GOI,Economy,8.0,3,10649.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,4,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,4,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,4,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,4,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,4,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,4,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,4,10094.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,4,10094.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,4,10667.0
AI,AI-2815,DEL,Morning,one,Afternoon,GOI,Economy,6.42,4,11368.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,5,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,5,8246.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.58,5,8486.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,5,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,5,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,5,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,5,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,5,10094.0
AI,AI-9481,DEL,Night,one,Morning,GOI,Economy,9.83,5,10798.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,5,11035.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,6,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,6,7721.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,6,8318.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,6,8318.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,6,8318.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,6,9044.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,6,9053.0
SG,SG-209,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.67,6,11580.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,6,11734.0
AI,AI-9479,DEL,Morning,one,Afternoon,GOI,Economy,6.42,6,12269.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,7,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,7,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,7,7721.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,7,8246.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,7,8318.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,7,8318.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,7,8318.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,7,9044.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,7,11035.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,7,11368.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,8,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,8,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,8,7721.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,8,8318.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,8,8318.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,8,8318.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,8,8318.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,8,9044.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,8,9044.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,8,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,9,7171.0
